trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
11063197-MM2025-InvFer-Semaine-00,07:04:51,07:04:51,MM07,6,0,0
11063197-MM2025-InvFer-Semaine-00,07:06:00,07:06:00,MM06,7,0,0
11063197-MM2025-InvFer-Semaine-00,07:12:00,07:12:00,MM08,8,0,0
11063198-MM2025-InvFer-Semaine-00,07:01:00,07:01:00,MM03,1,0,0
11063198-MM2025-InvFer-Semaine-00,07:05:00,07:05:00,MM02,2,0,0
11063198-MM2025-InvFer-Semaine-00,07:07:00,07:07:00,MM01,3,0,0
11063198-MM2025-InvFer-Semaine-00,07:08:38,07:08:38,MM04,4,0,0
11063198-MM2025-InvFer-Semaine-00,07:10:00,07:10:00,MM05,5,0,0
11063198-MM2025-InvFer-Semaine-00,07:11:51,07:11:51,MM07,6,0,0
11063198-MM2025-InvFer-Semaine-00,07:13:00,07:13:00,MM06,7,0,0
11063198-MM2025-InvFer-Semaine-00,07:19:00,07:19:00,MM08,8,0,0
11063199-MM2025-InvFer-Semaine-00,07:07:00,07:07:00,MM03,1,0,0
11063199-MM2025-InvFer-Semaine-00,07:11:00,07:11:00,MM02,2,0,0
11063199-MM2025-InvFer-Semaine-00,07:13:00,07:13:00,MM01,3,0,0
11063199-MM2025-InvFer-Semaine-00,07:14:38,07:14:38,MM04,4,0,0
11063199-MM2025-InvFer-Semaine-00,07:16:00,07:16:00,MM05,5,0,0
11063199-MM2025-InvFer-Semaine-00,07:17:51,07:17:51,MM07,6,0,0
11063199-MM2025-InvFer-Semaine-00,07:19:00,07:19:00,MM06,7,0,0
11063199-MM2025-InvFer-Semaine-00,07:25:00,07:25:00,MM08,8,0,0
11063200-MM2025-InvFer-Semaine-00,07:13:00,07:13:00,MM03,1,0,0
11063200-MM2025-InvFer-Semaine-00,07:17:00,07:17:00,MM02,2,0,0
11063200-MM2025-InvFer-Semaine-00,07:19:00,07:19:00,MM01,3,0,0
11063200-MM2025-InvFer-Semaine-00,07:20:38,07:20:38,MM04,4,0,0
11063200-MM2025-InvFer-Semaine-00,07:22:00,07:22:00,MM05,5,0,0
11063200-MM2025-InvFer-Semaine-00,07:23:51,07:23:51,MM07,6,0,0
11063200-MM2025-InvFer-Semaine-00,07:25:00,07:25:00,MM06,7,0,0
11063200-MM2025-InvFer-Semaine-00,07:31:00,07:31:00,MM08,8,0,0
11063201-MM2025-InvFer-Semaine-00,07:19:00,07:19:00,MM03,1,0,0
11063201-MM2025-InvFer-Semaine-00,07:23:00,07:23:00,MM02,2,0,0
11063201-MM2025-InvFer-Semaine-00,07:25:00,07:25:00,MM01,3,0,0
11063201-MM2025-InvFer-Semaine-00,07:26:38,07:26:38,MM04,4,0,0
11063201-MM2025-InvFer-Semaine-00,07:28:00,07:28:00,MM05,5,0,0
11063201-MM2025-InvFer-Semaine-00,07:29:51,07:29:51,MM07,6,0,0
11063201-MM2025-InvFer-Semaine-00,07:31:00,07:31:00,MM06,7,0,0
11063201-MM2025-InvFer-Semaine-00,07:37:00,07:37:00,MM08,8,0,0
11063202-MM2025-InvFer-Semaine-00,07:24:00,07:24:00,MM03,1,0,0
11063202-MM2025-InvFer-Semaine-00,07:28:00,07:28:00,MM02,2,0,0
11063202-MM2025-InvFer-Semaine-00,07:30:00,07:30:00,MM01,3,0,0
11063202-MM2025-InvFer-Semaine-00,07:31:38,07:31:38,MM04,4,0,0
11063202-MM2025-InvFer-Semaine-00,07:33:00,07:33:00,MM05,5,0,0
11063202-MM2025-InvFer-Semaine-00,07:34:51,07:34:51,MM07,6,0,0
11063202-MM2025-InvFer-Semaine-00,07:36:00,07:36:00,MM06,7,0,0
11063202-MM2025-InvFer-Semaine-00,07:42:00,07:42:00,MM08,8,0,0
11063203-MM2025-InvFer-Semaine-00,07:30:00,07:30:00,MM03,1,0,0
11063203-MM2025-InvFer-Semaine-00,07:34:00,07:34:00,MM02,2,0,0
11063203-MM2025-InvFer-Semaine-00,07:36:00,07:36:00,MM01,3,0,0
11063203-MM2025-InvFer-Semaine-00,07:37:38,07:37:38,MM04,4,0,0
11063203-MM2025-InvFer-Semaine-00,07:39:00,07:39:00,MM05,5,0,0
11063203-MM2025-InvFer-Semaine-00,07:40:51,07:40:51,MM07,6,0,0
11063203-MM2025-InvFer-Semaine-00,07:42:00,07:42:00,MM06,7,0,0
11063203-MM2025-InvFer-Semaine-00,07:48:00,07:48:00,MM08,8,0,0
11063204-MM2025-InvFer-Semaine-00,07:36:00,07:36:00,MM03,1,0,0
11063204-MM2025-InvFer-Semaine-00,07:40:00,07:40:00,MM02,2,0,0
11063204-MM2025-InvFer-Semaine-00,07:42:00,07:42:00,MM01,3,0,0
11063204-MM2025-InvFer-Semaine-00,07:43:38,07:43:38,MM04,4,0,0
11063204-MM2025-InvFer-Semaine-00,07:45:00,07:45:00,MM05,5,0,0
11063204-MM2025-InvFer-Semaine-00,07:46:51,07:46:51,MM07,6,0,0
11063204-MM2025-InvFer-Semaine-00,07:48:00,07:48:00,MM06,7,0,0
11063204-MM2025-InvFer-Semaine-00,07:54:00,07:54:00,MM08,8,0,0
11063205-MM2025-InvFer-Semaine-00,07:41:00,07:41:00,MM03,1,0,0
11063205-MM2025-InvFer-Semaine-00,07:45:00,07:45:00,MM02,2,0,0
11063205-MM2025-InvFer-Semaine-00,07:47:00,07:47:00,MM01,3,0,0
11063205-MM2025-InvFer-Semaine-00,07:48:38,07:48:38,MM04,4,0,0
11063205-MM2025-InvFer-Semaine-00,07:50:00,07:50:00,MM05,5,0,0
11063205-MM2025-InvFer-Semaine-00,07:51:51,07:51:51,MM07,6,0,0
11063205-MM2025-InvFer-Semaine-00,07:53:00,07:53:00,MM06,7,0,0
11063205-MM2025-InvFer-Semaine-00,07:59:00,07:59:00,MM08,8,0,0
11063206-MM2025-InvFer-Semaine-00,07:53:00,07:53:00,MM03,1,0,0
11063206-MM2025-InvFer-Semaine-00,07:57:00,07:57:00,MM02,2,0,0
11063206-MM2025-InvFer-Semaine-00,07:59:00,07:59:00,MM01,3,0,0
11063206-MM2025-InvFer-Semaine-00,08:00:38,08:00:38,MM04,4,0,0
11063206-MM2025-InvFer-Semaine-00,08:02:00,08:02:00,MM05,5,0,0
11063206-MM2025-InvFer-Semaine-00,08:03:51,08:03:51,MM07,6,0,0
11063206-MM2025-InvFer-Semaine-00,08:05:00,08:05:00,MM06,7,0,0
11063206-MM2025-InvFer-Semaine-00,08:11:00,08:11:00,MM08,8,0,0
11063207-MM2025-InvFer-Semaine-00,07:59:00,07:59:00,MM03,1,0,0
11063207-MM2025-InvFer-Semaine-00,08:03:00,08:03:00,MM02,2,0,0
11063207-MM2025-InvFer-Semaine-00,08:05:00,08:05:00,MM01,3,0,0
11063207-MM2025-InvFer-Semaine-00,08:06:38,08:06:38,MM04,4,0,0
11063207-MM2025-InvFer-Semaine-00,08:08:00,08:08:00,MM05,5,0,0
11063207-MM2025-InvFer-Semaine-00,08:09:51,08:09:51,MM07,6,0,0
11063207-MM2025-InvFer-Semaine-00,08:11:00,08:11:00,MM06,7,0,0
11063207-MM2025-InvFer-Semaine-00,08:17:00,08:17:00,MM08,8,0,0
11063208-MM2025-InvFer-Semaine-00,08:04:00,08:04:00,MM03,1,0,0
11063208-MM2025-InvFer-Semaine-00,08:08:00,08:08:00,MM02,2,0,0
11063208-MM2025-InvFer-Semaine-00,08:10:00,08:10:00,MM01,3,0,0
11063208-MM2025-InvFer-Semaine-00,08:11:38,08:11:38,MM04,4,0,0
11063208-MM2025-InvFer-Semaine-00,08:13:00,08:13:00,MM05,5,0,0
11063208-MM2025-InvFer-Semaine-00,08:14:51,08:14:51,MM07,6,0,0
11063208-MM2025-InvFer-Semaine-00,08:16:00,08:16:00,MM06,7,0,0
11063208-MM2025-InvFer-Semaine-00,08:22:00,08:22:00,MM08,8,0,0
11063209-MM2025-InvFer-Semaine-00,08:10:00,08:10:00,MM03,1,0,0
11063209-MM2025-InvFer-Semaine-00,08:14:00,08:14:00,MM02,2,0,0
11063209-MM2025-InvFer-Semaine-00,08:16:00,08:16:00,MM01,3,0,0
11063209-MM2025-InvFer-Semaine-00,08:17:38,08:17:38,MM04,4,0,0
11063209-MM2025-InvFer-Semaine-00,08:19:00,08:19:00,MM05,5,0,0
11063209-MM2025-InvFer-Semaine-00,08:20:51,08:20:51,MM07,6,0,0
11063209-MM2025-InvFer-Semaine-00,08:22:00,08:22:00,MM06,7,0,0
11063209-MM2025-InvFer-Semaine-00,08:28:00,08:28:00,MM08,8,0,0
11063210-MM2025-InvFer-Semaine-00,08:16:00,08:16:00,MM03,1,0,0
11063210-MM2025-InvFer-Semaine-00,08:20:00,08:20:00,MM02,2,0,0
11063210-MM2025-InvFer-Semaine-00,08:22:00,08:22:00,MM01,3,0,0
11063210-MM2025-InvFer-Semaine-00,08:23:38,08:23:38,MM04,4,0,0
11063210-MM2025-InvFer-Semaine-00,08:25:00,08:25:00,MM05,5,0,0
11063210-MM2025-InvFer-Semaine-00,08:26:51,08:26:51,MM07,6,0,0
11063210-MM2025-InvFer-Semaine-00,08:28:00,08:28:00,MM06,7,0,0
11063210-MM2025-InvFer-Semaine-00,08:34:00,08:34:00,MM08,8,0,0
11063211-MM2025-InvFer-Semaine-00,08:21:00,08:21:00,MM03,1,0,0
11063211-MM2025-InvFer-Semaine-00,08:25:00,08:25:00,MM02,2,0,0
11063211-MM2025-InvFer-Semaine-00,08:27:00,08:27:00,MM01,3,0,0
11063211-MM2025-InvFer-Semaine-00,08:28:38,08:28:38,MM04,4,0,0
11063211-MM2025-InvFer-Semaine-00,08:30:00,08:30:00,MM05,5,0,0
11063211-MM2025-InvFer-Semaine-00,08:31:51,08:31:51,MM07,6,0,0
11063211-MM2025-InvFer-Semaine-00,08:33:00,08:33:00,MM06,7,0,0
11063211-MM2025-InvFer-Semaine-00,08:39:00,08:39:00,MM08,8,0,0
11063212-MM2025-InvFer-Semaine-00,08:33:00,08:33:00,MM03,1,0,0
11063212-MM2025-InvFer-Semaine-00,08:37:00,08:37:00,MM02,2,0,0
11063212-MM2025-InvFer-Semaine-00,08:39:00,08:39:00,MM01,3,0,0
11063212-MM2025-InvFer-Semaine-00,08:40:38,08:40:38,MM04,4,0,0
11063212-MM2025-InvFer-Semaine-00,08:42:00,08:42:00,MM05,5,0,0
11063212-MM2025-InvFer-Semaine-00,08:43:51,08:43:51,MM07,6,0,0
11063212-MM2025-InvFer-Semaine-00,08:45:00,08:45:00,MM06,7,0,0
11063212-MM2025-InvFer-Semaine-00,08:51:00,08:51:00,MM08,8,0,0
11063213-MM2025-InvFer-Semaine-00,08:39:00,08:39:00,MM03,1,0,0
11063213-MM2025-InvFer-Semaine-00,08:43:00,08:43:00,MM02,2,0,0
11063213-MM2025-InvFer-Semaine-00,08:45:00,08:45:00,MM01,3,0,0
11063213-MM2025-InvFer-Semaine-00,08:46:38,08:46:38,MM04,4,0,0
11063213-MM2025-InvFer-Semaine-00,08:48:00,08:48:00,MM05,5,0,0
11063213-MM2025-InvFer-Semaine-00,08:49:51,08:49:51,MM07,6,0,0
11063213-MM2025-InvFer-Semaine-00,08:51:00,08:51:00,MM06,7,0,0
11063213-MM2025-InvFer-Semaine-00,08:57:00,08:57:00,MM08,8,0,0
11063214-MM2025-InvFer-Semaine-00,08:44:00,08:44:00,MM03,1,0,0
11063214-MM2025-InvFer-Semaine-00,08:48:00,08:48:00,MM02,2,0,0
11063214-MM2025-InvFer-Semaine-00,08:50:00,08:50:00,MM01,3,0,0
11063214-MM2025-InvFer-Semaine-00,08:51:38,08:51:38,MM04,4,0,0
11063214-MM2025-InvFer-Semaine-00,08:53:00,08:53:00,MM05,5,0,0
11063214-MM2025-InvFer-Semaine-00,08:54:51,08:54:51,MM07,6,0,0
11063214-MM2025-InvFer-Semaine-00,08:56:00,08:56:00,MM06,7,0,0
11063214-MM2025-InvFer-Semaine-00,09:02:00,09:02:00,MM08,8,0,0
11063215-MM2025-InvFer-Semaine-00,08:50:00,08:50:00,MM03,1,0,0
11063215-MM2025-InvFer-Semaine-00,08:54:00,08:54:00,MM02,2,0,0
11063215-MM2025-InvFer-Semaine-00,08:56:00,08:56:00,MM01,3,0,0
11063215-MM2025-InvFer-Semaine-00,08:57:38,08:57:38,MM04,4,0,0
11063215-MM2025-InvFer-Semaine-00,08:59:00,08:59:00,MM05,5,0,0
11063215-MM2025-InvFer-Semaine-00,09:00:51,09:00:51,MM07,6,0,0
11063215-MM2025-InvFer-Semaine-00,09:02:00,09:02:00,MM06,7,0,0
11063215-MM2025-InvFer-Semaine-00,09:08:00,09:08:00,MM08,8,0,0
11063216-MM2025-InvFer-Semaine-00,08:56:00,08:56:00,MM03,1,0,0
11063216-MM2025-InvFer-Semaine-00,09:00:00,09:00:00,MM02,2,0,0
11063216-MM2025-InvFer-Semaine-00,09:02:00,09:02:00,MM01,3,0,0
11063216-MM2025-InvFer-Semaine-00,09:03:38,09:03:38,MM04,4,0,0
11063216-MM2025-InvFer-Semaine-00,09:05:00,09:05:00,MM05,5,0,0
11063216-MM2025-InvFer-Semaine-00,09:06:51,09:06:51,MM07,6,0,0
11063216-MM2025-InvFer-Semaine-00,09:08:00,09:08:00,MM06,7,0,0
11063216-MM2025-InvFer-Semaine-00,09:14:00,09:14:00,MM08,8,0,0
11063217-MM2025-InvFer-Semaine-00,09:01:00,09:01:00,MM03,1,0,0
11063217-MM2025-InvFer-Semaine-00,09:05:00,09:05:00,MM02,2,0,0
11063217-MM2025-InvFer-Semaine-00,09:07:00,09:07:00,MM01,3,0,0
11063217-MM2025-InvFer-Semaine-00,09:08:38,09:08:38,MM04,4,0,0
11063217-MM2025-InvFer-Semaine-00,09:10:00,09:10:00,MM05,5,0,0
11063217-MM2025-InvFer-Semaine-00,09:11:51,09:11:51,MM07,6,0,0
11063217-MM2025-InvFer-Semaine-00,09:13:00,09:13:00,MM06,7,0,0
11063217-MM2025-InvFer-Semaine-00,09:19:00,09:19:00,MM08,8,0,0
11063218-MM2025-InvFer-Semaine-00,09:07:00,09:07:00,MM03,1,0,0
11063218-MM2025-InvFer-Semaine-00,09:11:00,09:11:00,MM02,2,0,0
11063218-MM2025-InvFer-Semaine-00,09:13:00,09:13:00,MM01,3,0,0
11063218-MM2025-InvFer-Semaine-00,09:14:38,09:14:38,MM04,4,0,0
11063218-MM2025-InvFer-Semaine-00,09:16:00,09:16:00,MM05,5,0,0
11063218-MM2025-InvFer-Semaine-00,09:17:51,09:17:51,MM07,6,0,0
11063218-MM2025-InvFer-Semaine-00,09:19:00,09:19:00,MM06,7,0,0
11063218-MM2025-InvFer-Semaine-00,09:25:00,09:25:00,MM08,8,0,0
11063219-MM2025-InvFer-Semaine-00,09:19:00,09:19:00,MM03,1,0,0
11063219-MM2025-InvFer-Semaine-00,09:23:00,09:23:00,MM02,2,0,0
11063219-MM2025-InvFer-Semaine-00,09:25:00,09:25:00,MM01,3,0,0
11063219-MM2025-InvFer-Semaine-00,09:26:38,09:26:38,MM04,4,0,0
11063219-MM2025-InvFer-Semaine-00,09:28:00,09:28:00,MM05,5,0,0
11063219-MM2025-InvFer-Semaine-00,09:29:51,09:29:51,MM07,6,0,0
11063219-MM2025-InvFer-Semaine-00,09:31:00,09:31:00,MM06,7,0,0
11063219-MM2025-InvFer-Semaine-00,09:37:00,09:37:00,MM08,8,0,0
11063220-MM2025-InvFer-Semaine-00,06:50:00,06:50:00,MM08,1,0,0
11063220-MM2025-InvFer-Semaine-00,06:55:00,06:55:00,MM06,2,0,0
11063220-MM2025-InvFer-Semaine-00,06:55:46,06:55:46,MM07,3,0,0
11063220-MM2025-InvFer-Semaine-00,06:57:00,06:57:00,MM05,4,0,0
11063220-MM2025-InvFer-Semaine-00,06:58:22,06:58:22,MM04,5,0,0
11063220-MM2025-InvFer-Semaine-00,07:00:00,07:00:00,MM01,6,0,0
11063220-MM2025-InvFer-Semaine-00,07:01:00,07:01:00,MM02,7,0,0
11063220-MM2025-InvFer-Semaine-00,07:06:00,07:06:00,MM03,8,0,0
11063221-MM2025-InvFer-Semaine-00,07:00:00,07:00:00,MM08,1,0,0
11063221-MM2025-InvFer-Semaine-00,07:05:00,07:05:00,MM06,2,0,0
11063221-MM2025-InvFer-Semaine-00,07:05:46,07:05:46,MM07,3,0,0
11063221-MM2025-InvFer-Semaine-00,07:07:00,07:07:00,MM05,4,0,0
11063221-MM2025-InvFer-Semaine-00,07:08:22,07:08:22,MM04,5,0,0
11063221-MM2025-InvFer-Semaine-00,07:10:00,07:10:00,MM01,6,0,0
11063221-MM2025-InvFer-Semaine-00,07:11:00,07:11:00,MM02,7,0,0
11063221-MM2025-InvFer-Semaine-00,07:16:00,07:16:00,MM03,8,0,0
11063222-MM2025-InvFer-Semaine-00,07:08:00,07:08:00,MM08,1,0,0
11063222-MM2025-InvFer-Semaine-00,07:13:00,07:13:00,MM06,2,0,0
11063222-MM2025-InvFer-Semaine-00,07:13:46,07:13:46,MM07,3,0,0
11063222-MM2025-InvFer-Semaine-00,07:15:00,07:15:00,MM05,4,0,0
11063222-MM2025-InvFer-Semaine-00,07:16:22,07:16:22,MM04,5,0,0
11063222-MM2025-InvFer-Semaine-00,07:18:00,07:18:00,MM01,6,0,0
11063222-MM2025-InvFer-Semaine-00,07:19:00,07:19:00,MM02,7,0,0
11063222-MM2025-InvFer-Semaine-00,07:24:00,07:24:00,MM03,8,0,0
11063223-MM2025-InvFer-Semaine-00,07:15:00,07:15:00,MM08,1,0,0
11063223-MM2025-InvFer-Semaine-00,07:20:00,07:20:00,MM06,2,0,0
11063223-MM2025-InvFer-Semaine-00,07:20:46,07:20:46,MM07,3,0,0
11063223-MM2025-InvFer-Semaine-00,07:22:00,07:22:00,MM05,4,0,0
11063223-MM2025-InvFer-Semaine-00,07:23:22,07:23:22,MM04,5,0,0
11063223-MM2025-InvFer-Semaine-00,07:25:00,07:25:00,MM01,6,0,0
11063223-MM2025-InvFer-Semaine-00,07:26:00,07:26:00,MM02,7,0,0
11063223-MM2025-InvFer-Semaine-00,07:31:00,07:31:00,MM03,8,0,0
11063224-MM2025-InvFer-Semaine-00,07:22:00,07:22:00,MM08,1,0,0
11063224-MM2025-InvFer-Semaine-00,07:27:00,07:27:00,MM06,2,0,0
11063224-MM2025-InvFer-Semaine-00,07:27:46,07:27:46,MM07,3,0,0
11063224-MM2025-InvFer-Semaine-00,07:29:00,07:29:00,MM05,4,0,0
11063224-MM2025-InvFer-Semaine-00,07:30:22,07:30:22,MM04,5,0,0
11063224-MM2025-InvFer-Semaine-00,07:32:00,07:32:00,MM01,6,0,0
11063224-MM2025-InvFer-Semaine-00,07:33:00,07:33:00,MM02,7,0,0
11063224-MM2025-InvFer-Semaine-00,07:38:00,07:38:00,MM03,8,0,0
11063225-MM2025-InvFer-Semaine-00,07:28:00,07:28:00,MM08,1,0,0
11063225-MM2025-InvFer-Semaine-00,07:33:00,07:33:00,MM06,2,0,0
11063225-MM2025-InvFer-Semaine-00,07:33:46,07:33:46,MM07,3,0,0
11063225-MM2025-InvFer-Semaine-00,07:35:00,07:35:00,MM05,4,0,0
11063225-MM2025-InvFer-Semaine-00,07:36:22,07:36:22,MM04,5,0,0
11063225-MM2025-InvFer-Semaine-00,07:38:00,07:38:00,MM01,6,0,0
11063225-MM2025-InvFer-Semaine-00,07:39:00,07:39:00,MM02,7,0,0
11063225-MM2025-InvFer-Semaine-00,07:44:00,07:44:00,MM03,8,0,0
11063226-MM2025-InvFer-Semaine-00,07:34:00,07:34:00,MM08,1,0,0
11063226-MM2025-InvFer-Semaine-00,07:39:00,07:39:00,MM06,2,0,0
11063226-MM2025-InvFer-Semaine-00,07:39:46,07:39:46,MM07,3,0,0
11063226-MM2025-InvFer-Semaine-00,07:41:00,07:41:00,MM05,4,0,0
11063226-MM2025-InvFer-Semaine-00,07:42:22,07:42:22,MM04,5,0,0
11063226-MM2025-InvFer-Semaine-00,07:44:00,07:44:00,MM01,6,0,0
11063226-MM2025-InvFer-Semaine-00,07:45:00,07:45:00,MM02,7,0,0
11063226-MM2025-InvFer-Semaine-00,07:50:00,07:50:00,MM03,8,0,0
11063227-MM2025-InvFer-Semaine-00,07:40:00,07:40:00,MM08,1,0,0
11063227-MM2025-InvFer-Semaine-00,07:45:00,07:45:00,MM06,2,0,0
11063227-MM2025-InvFer-Semaine-00,07:45:46,07:45:46,MM07,3,0,0
11063227-MM2025-InvFer-Semaine-00,07:47:00,07:47:00,MM05,4,0,0
11063227-MM2025-InvFer-Semaine-00,07:48:22,07:48:22,MM04,5,0,0
11063227-MM2025-InvFer-Semaine-00,07:50:00,07:50:00,MM01,6,0,0
11063227-MM2025-InvFer-Semaine-00,07:51:00,07:51:00,MM02,7,0,0
11063227-MM2025-InvFer-Semaine-00,07:56:00,07:56:00,MM03,8,0,0
11063228-MM2025-InvFer-Semaine-00,07:45:00,07:45:00,MM08,1,0,0
11063228-MM2025-InvFer-Semaine-00,07:50:00,07:50:00,MM06,2,0,0
11063228-MM2025-InvFer-Semaine-00,07:50:46,07:50:46,MM07,3,0,0
11063228-MM2025-InvFer-Semaine-00,07:52:00,07:52:00,MM05,4,0,0
11063228-MM2025-InvFer-Semaine-00,07:53:22,07:53:22,MM04,5,0,0
11063228-MM2025-InvFer-Semaine-00,07:55:00,07:55:00,MM01,6,0,0
11063228-MM2025-InvFer-Semaine-00,07:56:00,07:56:00,MM02,7,0,0
11063228-MM2025-InvFer-Semaine-00,08:01:00,08:01:00,MM03,8,0,0
11063229-MM2025-InvFer-Semaine-00,07:51:00,07:51:00,MM08,1,0,0
11063229-MM2025-InvFer-Semaine-00,07:56:00,07:56:00,MM06,2,0,0
11063229-MM2025-InvFer-Semaine-00,07:56:46,07:56:46,MM07,3,0,0
11063229-MM2025-InvFer-Semaine-00,07:58:00,07:58:00,MM05,4,0,0
11063229-MM2025-InvFer-Semaine-00,07:59:22,07:59:22,MM04,5,0,0
11063229-MM2025-InvFer-Semaine-00,08:01:00,08:01:00,MM01,6,0,0
11063229-MM2025-InvFer-Semaine-00,08:02:00,08:02:00,MM02,7,0,0
11063229-MM2025-InvFer-Semaine-00,08:07:00,08:07:00,MM03,8,0,0
11063230-MM2025-InvFer-Semaine-00,07:57:00,07:57:00,MM08,1,0,0
11063230-MM2025-InvFer-Semaine-00,08:02:00,08:02:00,MM06,2,0,0
11063230-MM2025-InvFer-Semaine-00,08:02:46,08:02:46,MM07,3,0,0
11063230-MM2025-InvFer-Semaine-00,08:04:00,08:04:00,MM05,4,0,0
11063230-MM2025-InvFer-Semaine-00,08:05:22,08:05:22,MM04,5,0,0
11063230-MM2025-InvFer-Semaine-00,08:07:00,08:07:00,MM01,6,0,0
11063230-MM2025-InvFer-Semaine-00,08:08:00,08:08:00,MM02,7,0,0
11063230-MM2025-InvFer-Semaine-00,08:13:00,08:13:00,MM03,8,0,0
11063231-MM2025-InvFer-Semaine-00,08:02:00,08:02:00,MM08,1,0,0
11063231-MM2025-InvFer-Semaine-00,08:07:00,08:07:00,MM06,2,0,0
11063231-MM2025-InvFer-Semaine-00,08:07:46,08:07:46,MM07,3,0,0
11063231-MM2025-InvFer-Semaine-00,08:09:00,08:09:00,MM05,4,0,0
11063231-MM2025-InvFer-Semaine-00,08:10:22,08:10:22,MM04,5,0,0
11063231-MM2025-InvFer-Semaine-00,08:12:00,08:12:00,MM01,6,0,0
11063231-MM2025-InvFer-Semaine-00,08:13:00,08:13:00,MM02,7,0,0
11063231-MM2025-InvFer-Semaine-00,08:18:00,08:18:00,MM03,8,0,0
11063232-MM2025-InvFer-Semaine-00,08:14:00,08:14:00,MM08,1,0,0
11063232-MM2025-InvFer-Semaine-00,08:19:00,08:19:00,MM06,2,0,0
11063232-MM2025-InvFer-Semaine-00,08:19:46,08:19:46,MM07,3,0,0
11063232-MM2025-InvFer-Semaine-00,08:21:00,08:21:00,MM05,4,0,0
11063232-MM2025-InvFer-Semaine-00,08:22:22,08:22:22,MM04,5,0,0
11063232-MM2025-InvFer-Semaine-00,08:24:00,08:24:00,MM01,6,0,0
11063232-MM2025-InvFer-Semaine-00,08:25:00,08:25:00,MM02,7,0,0
11063232-MM2025-InvFer-Semaine-00,08:30:00,08:30:00,MM03,8,0,0
11063233-MM2025-InvFer-Semaine-00,08:20:00,08:20:00,MM08,1,0,0
11063233-MM2025-InvFer-Semaine-00,08:25:00,08:25:00,MM06,2,0,0
11063233-MM2025-InvFer-Semaine-00,08:25:46,08:25:46,MM07,3,0,0
11063233-MM2025-InvFer-Semaine-00,08:27:00,08:27:00,MM05,4,0,0
11063233-MM2025-InvFer-Semaine-00,08:28:22,08:28:22,MM04,5,0,0
11063233-MM2025-InvFer-Semaine-00,08:30:00,08:30:00,MM01,6,0,0
11063233-MM2025-InvFer-Semaine-00,08:31:00,08:31:00,MM02,7,0,0
11063233-MM2025-InvFer-Semaine-00,08:36:00,08:36:00,MM03,8,0,0
11063234-MM2025-InvFer-Semaine-00,08:25:00,08:25:00,MM08,1,0,0
11063234-MM2025-InvFer-Semaine-00,08:30:00,08:30:00,MM06,2,0,0
11063234-MM2025-InvFer-Semaine-00,08:30:46,08:30:46,MM07,3,0,0
11063234-MM2025-InvFer-Semaine-00,08:32:00,08:32:00,MM05,4,0,0
11063234-MM2025-InvFer-Semaine-00,08:33:22,08:33:22,MM04,5,0,0
11063234-MM2025-InvFer-Semaine-00,08:35:00,08:35:00,MM01,6,0,0
11063234-MM2025-InvFer-Semaine-00,08:36:00,08:36:00,MM02,7,0,0
11063234-MM2025-InvFer-Semaine-00,08:41:00,08:41:00,MM03,8,0,0
11063235-MM2025-InvFer-Semaine-00,08:31:00,08:31:00,MM08,1,0,0
11063235-MM2025-InvFer-Semaine-00,08:36:00,08:36:00,MM06,2,0,0
11063235-MM2025-InvFer-Semaine-00,08:36:46,08:36:46,MM07,3,0,0
11063235-MM2025-InvFer-Semaine-00,08:38:00,08:38:00,MM05,4,0,0
11063235-MM2025-InvFer-Semaine-00,08:39:22,08:39:22,MM04,5,0,0
11063235-MM2025-InvFer-Semaine-00,08:41:00,08:41:00,MM01,6,0,0
11063235-MM2025-InvFer-Semaine-00,08:42:00,08:42:00,MM02,7,0,0
11063235-MM2025-InvFer-Semaine-00,08:47:00,08:47:00,MM03,8,0,0
11063236-MM2025-InvFer-Semaine-00,08:37:00,08:37:00,MM08,1,0,0
11063236-MM2025-InvFer-Semaine-00,08:42:00,08:42:00,MM06,2,0,0
11063236-MM2025-InvFer-Semaine-00,08:42:46,08:42:46,MM07,3,0,0
11063236-MM2025-InvFer-Semaine-00,08:44:00,08:44:00,MM05,4,0,0
11063236-MM2025-InvFer-Semaine-00,08:45:22,08:45:22,MM04,5,0,0
11063236-MM2025-InvFer-Semaine-00,08:47:00,08:47:00,MM01,6,0,0
11063236-MM2025-InvFer-Semaine-00,08:48:00,08:48:00,MM02,7,0,0
11063236-MM2025-InvFer-Semaine-00,08:53:00,08:53:00,MM03,8,0,0
11063237-MM2025-InvFer-Semaine-00,08:42:00,08:42:00,MM08,1,0,0
11063237-MM2025-InvFer-Semaine-00,08:47:00,08:47:00,MM06,2,0,0
11063237-MM2025-InvFer-Semaine-00,08:47:46,08:47:46,MM07,3,0,0
11063237-MM2025-InvFer-Semaine-00,08:49:00,08:49:00,MM05,4,0,0
11063237-MM2025-InvFer-Semaine-00,08:50:22,08:50:22,MM04,5,0,0
11063237-MM2025-InvFer-Semaine-00,08:52:00,08:52:00,MM01,6,0,0
11063237-MM2025-InvFer-Semaine-00,08:53:00,08:53:00,MM02,7,0,0
11063237-MM2025-InvFer-Semaine-00,08:58:00,08:58:00,MM03,8,0,0
11063238-MM2025-InvFer-Semaine-00,08:48:00,08:48:00,MM08,1,0,0
